sample,date,timestamp,barometric_pressure,humidity,temperature,wind_direction,wind_speed,solar_radiation,Label
30963,12/11/2016,3:20:06,30.39,98,48,92.69,0,1.28,1
30964,12/11/2016,3:15:08,30.39,98,48,92.69,2.25,1.29,1
30965,12/11/2016,3:10:56,30.39,98,48,58.05,2.25,1.31,1
30966,12/11/2016,3:05:55,30.39,98,48,58.02,1.12,1.27,1
30967,12/11/2016,3:00:55,30.39,99,49,49.35,1.12,1.3,1
30968,12/11/2016,2:55:59,30.39,100,49,49.35,2.25,1.33,1
30969,12/11/2016,2:50:05,30.39,100,48,49.35,3.37,1.29,1
30970,12/11/2016,2:45:56,30.39,101,48,52.22,2.25,1.29,1
30971,12/11/2016,2:40:08,30.39,101,48,52.23,1.12,1.3,1
30972,12/11/2016,2:35:05,30.39,101,48,52.21,0,1.29,1
30973,12/11/2016,2:30:06,30.39,101,48,36.82,3.37,1.28,1
30974,12/11/2016,2:25:56,30.39,101,48,169.23,2.25,1.28,1
30975,12/11/2016,2:20:56,30.39,101,48,169.23,3.37,1.27,1
30976,12/11/2016,2:15:06,30.4,101,48,169.26,1.12,1.27,1
30977,12/11/2016,2:10:55,30.4,101,48,169.25,3.37,1.32,1
30978,12/11/2016,2:05:08,30.4,101,48,169.25,2.25,1.27,1
30979,12/11/2016,2:00:05,30.4,101,48,169.24,3.37,1.29,1
30980,12/11/2016,1:55:06,30.4,101,48,169.49,4.5,1.31,1
30981,12/11/2016,1:50:55,30.41,102,48,170.74,2.25,1.27,1
30982,12/11/2016,1:45:56,30.41,102,48,170.54,2.25,1.28,1
30983,12/11/2016,1:40:06,30.41,102,48,170.53,2.25,1.28,1
30984,12/11/2016,1:35:06,30.41,102,48,173.18,2.25,1.28,1
30985,12/11/2016,1:30:50,30.41,102,48,182.84,3.37,1.29,1
30986,12/11/2016,1:25:49,30.41,102,48,182.84,2.25,1.28,1
30987,12/11/2016,1:20:52,30.41,102,48,182.86,3.37,1.28,1
30988,12/11/2016,1:15:49,30.42,102,48,211.42,3.37,1.28,1
30989,12/11/2016,1:10:50,30.42,102,48,211.42,2.25,1.28,1
30990,12/11/2016,1:05:40,30.42,102,48,211.43,2.25,1.27,1
30991,12/11/2016,1:00:42,30.42,102,48,211.43,3.37,1.29,1
30992,12/11/2016,0:55:52,30.42,102,48,217.87,2.25,1.26,1
30993,12/11/2016,0:50:43,30.43,102,48,217.87,2.25,1.29,1
30994,12/11/2016,0:45:50,30.43,102,48,217.89,2.25,1.25,1
30995,12/11/2016,0:40:50,30.43,102,48,217.92,3.37,1.3,1
30996,12/11/2016,0:35:50,30.43,102,48,218.75,1.12,1.3,1
30997,12/11/2016,0:30:39,30.43,102,48,218.75,0,1.27,1
30998,12/11/2016,0:25:49,30.43,102,48,218.75,0,1.28,1
30999,12/11/2016,0:20:50,30.43,102,48,218.75,0,1.28,1
31000,12/11/2016,0:15:49,30.43,102,48,218.75,1.12,1.29,1
31001,12/11/2016,0:10:49,30.43,102,48,218.75,2.25,1.31,1
31002,12/11/2016,0:05:51,30.42,102,49,218.75,2.25,1.26,1
31003,12/11/2016,0:00:49,30.43,102,49,218.91,2.25,1.26,1
31004,12/10/2016,23:55:41,30.43,102,49,218.94,3.37,1.3,1
31005,12/10/2016,23:50:39,30.43,102,49,218.95,2.25,1.29,1
31006,12/10/2016,23:45:50,30.43,102,49,218.95,2.25,1.3,1
31007,12/10/2016,23:40:49,30.43,102,49,218.94,2.25,1.29,1
31008,12/10/2016,23:35:40,30.43,102,49,218.93,3.37,1.3,1
31009,12/10/2016,23:30:50,30.43,102,49,145.17,4.5,1.29,1
31010,12/10/2016,23:25:50,30.43,102,49,85.67,1.12,1.3,1
31011,12/10/2016,23:20:49,30.43,102,49,85.67,2.25,1.27,1
31012,12/10/2016,23:15:49,30.43,102,49,85.63,1.12,1.3,1
31013,12/10/2016,23:10:40,30.43,102,48,85.63,1.12,1.31,1
31014,12/10/2016,23:05:39,30.43,102,48,85.64,1.12,1.31,1
31015,12/10/2016,23:00:50,30.43,102,48,85.63,2.25,1.29,1
31016,12/10/2016,22:55:49,30.43,102,48,85.63,0,1.28,1
31017,12/10/2016,22:50:40,30.43,102,48,85.64,0,1.29,1
31018,12/10/2016,22:45:50,30.42,102,48,85.64,1.12,1.28,1
31019,12/10/2016,22:40:50,30.42,102,48,85.64,1.12,1.3,1
31020,12/10/2016,22:35:50,30.42,102,48,85.64,2.25,1.28,1
31021,12/10/2016,22:30:50,30.42,102,48,85.53,2.25,1.28,1
31022,12/10/2016,22:25:40,30.42,102,48,85.49,2.25,1.3,1
31023,12/10/2016,22:20:40,30.42,102,48,85.41,2.25,1.29,1
31024,12/10/2016,22:15:50,30.43,102,48,85.41,2.25,1.28,1
31025,12/10/2016,22:10:39,30.43,102,48,85.42,2.25,1.26,1
31026,12/10/2016,22:05:50,30.43,102,48,85.42,2.25,1.28,1
31027,12/10/2016,22:00:49,30.42,102,48,85.39,1.12,1.29,1
31028,12/10/2016,21:55:50,30.43,102,48,85.39,1.12,1.31,1
31029,12/10/2016,21:50:49,30.43,102,48,85.39,0,1.31,1
31030,12/10/2016,21:45:40,30.42,102,48,85.39,1.12,1.29,1
31031,12/10/2016,21:40:49,30.43,102,48,85.39,1.12,1.31,1
31032,12/10/2016,21:35:01,30.43,102,48,85.39,2.25,1.29,1
31033,12/10/2016,21:30:50,30.43,102,48,85.39,0,1.3,1
31034,12/10/2016,21:25:49,30.42,102,48,85.39,1.12,1.27,1
31035,12/10/2016,21:20:49,30.42,102,48,85.4,1.12,1.28,1
31036,12/10/2016,21:15:49,30.42,102,48,85.39,0,1.28,1
31037,12/10/2016,21:10:39,30.42,102,48,85.39,1.12,1.28,1
31038,12/10/2016,21:05:06,30.43,102,48,85.39,1.12,1.3,1
31039,12/10/2016,21:00:42,30.43,102,49,85.39,0,1.3,1
31040,12/10/2016,20:55:09,30.43,102,49,85.4,1.12,1.31,1
31041,12/10/2016,20:50:50,30.42,102,49,85.4,1.12,1.29,1
31042,12/10/2016,20:45:40,30.42,102,49,85.4,2.25,1.28,1
31043,12/10/2016,20:40:42,30.42,102,49,85.39,1.12,1.27,1
31044,12/10/2016,20:35:40,30.42,102,49,85.39,1.12,1.28,1
31045,12/10/2016,20:30:40,30.42,102,49,85.39,1.12,1.28,1
31046,12/10/2016,20:25:50,30.42,102,49,85.39,0,1.3,1
31047,12/10/2016,20:20:39,30.42,102,49,85.39,1.12,1.3,1
31048,12/10/2016,20:15:49,30.42,102,49,85.4,1.12,1.3,1
31049,12/10/2016,20:10:49,30.42,102,49,85.4,1.12,1.29,1
31050,12/10/2016,20:05:50,30.42,102,49,85.4,2.25,1.28,1
31051,12/10/2016,20:00:40,30.42,102,49,85.4,1.12,1.32,1
31052,12/10/2016,19:55:50,30.42,102,49,85.39,1.12,1.27,1
31053,12/10/2016,19:50:50,30.41,102,49,85.39,0,1.28,1
31054,12/10/2016,19:45:39,30.41,102,49,85.39,0,1.28,1
31055,12/10/2016,19:40:49,30.41,102,49,85.39,0,1.3,1
31056,12/10/2016,19:35:51,30.41,102,49,85.39,0,1.26,1
31057,12/10/2016,19:30:49,30.41,102,49,85.39,0,1.28,1
31058,12/10/2016,19:25:39,30.41,102,49,85.39,0,1.28,1
31059,12/10/2016,19:20:40,30.41,102,49,85.4,1.12,1.26,1
31060,12/10/2016,19:15:39,30.4,102,49,85.4,2.25,1.29,1
31061,12/10/2016,19:10:52,30.4,102,49,85.4,0,1.28,1
31062,12/10/2016,19:05:39,30.4,102,49,85.34,2.25,1.25,1
31063,12/10/2016,19:00:49,30.4,102,49,85.33,1.12,1.32,1
31064,12/10/2016,18:55:52,30.4,102,49,85.21,0,1.3,1
31065,12/10/2016,18:50:49,30.4,102,49,85.2,1.12,1.29,1
31066,12/10/2016,18:45:50,30.4,102,50,84.51,2.25,1.3,1
31067,12/10/2016,18:40:50,30.4,102,50,84.47,0,1.29,1
31068,12/10/2016,18:35:42,30.4,102,50,84.5,3.37,1.28,1
31069,12/10/2016,18:30:40,30.4,102,50,84.55,2.25,1.32,1
31070,12/10/2016,18:25:39,30.39,102,50,84.66,0,1.31,1
31071,12/10/2016,18:20:52,30.39,102,50,84.67,1.12,1.28,1
31072,12/10/2016,18:15:39,30.39,102,50,84.69,2.25,1.31,1
31073,12/10/2016,18:10:49,30.39,102,50,84.89,3.37,1.31,1
31074,12/10/2016,18:05:49,30.39,102,49,66.37,2.25,1.28,1
31075,12/10/2016,18:00:50,30.39,102,49,48.71,4.5,1.31,1
31076,12/10/2016,17:55:50,30.39,102,49,25.99,0,1.3,1
31077,12/10/2016,17:50:53,30.39,102,49,25.99,0,1.3,1
31078,12/10/2016,17:45:50,30.39,102,49,25.99,0,1.29,1
31079,12/10/2016,17:40:39,30.39,102,49,25.99,0,1.33,1
31080,12/10/2016,17:35:50,30.39,102,50,25.99,0,2.22,1
31081,12/10/2016,17:30:00,30.38,102,50,25.99,1.12,3.03,1
31082,12/10/2016,17:25:49,30.38,102,50,25.99,0,3.53,1
31083,12/10/2016,17:20:50,30.38,102,50,25.99,0,4.05,1
31084,12/10/2016,17:15:49,30.38,102,50,25.99,0,4.32,1
31085,12/10/2016,17:10:41,30.38,102,50,25.99,0,5.41,1
31086,12/10/2016,17:05:40,30.38,102,50,25.99,0,6.63,1
31087,12/10/2016,17:00:39,30.38,102,50,25.99,0,9.19,1
31088,12/10/2016,16:55:50,30.38,102,50,25.99,1.12,12.11,1
31089,12/10/2016,16:50:40,30.37,102,50,25.99,1.12,14.63,1
31090,12/10/2016,16:45:49,30.37,102,50,25.99,1.12,17.71,1
31091,12/10/2016,16:40:49,30.37,102,50,26,0,21.19,1
31092,12/10/2016,16:35:49,30.37,102,50,26,0,20.25,1
31093,12/10/2016,16:30:50,30.37,102,50,26,1.12,16.29,1
31094,12/10/2016,16:25:49,30.37,102,50,26,0,23.17,1
31095,12/10/2016,16:20:40,30.37,102,50,26,0,32.46,1
31096,12/10/2016,16:15:40,30.36,102,50,26,1.12,45.78,1
31097,12/10/2016,16:10:49,30.36,102,50,26.01,1.12,45.85,1
31098,12/10/2016,16:05:40,30.36,102,50,26,2.25,39.24,1
31099,12/10/2016,16:00:49,30.36,102,50,26,2.25,40,1
31100,12/10/2016,15:55:49,30.37,102,50,26,2.25,35.2,1
31101,12/10/2016,15:50:40,30.36,101,50,26,2.25,46.51,1
31102,12/10/2016,15:45:43,30.36,101,50,26.01,3.37,52.56,1
31103,12/10/2016,15:40:40,30.36,101,50,26.16,2.25,31.61,1
31104,12/10/2016,15:35:40,30.36,101,50,30.55,3.37,27.45,1
31105,12/10/2016,15:30:49,30.36,101,50,30.54,1.12,33.31,1
31106,12/10/2016,15:25:49,30.36,101,50,34.3,3.37,38.13,1
31107,12/10/2016,15:20:49,30.36,101,50,25.09,3.37,35.39,1
31108,12/10/2016,15:15:49,30.36,101,50,19.2,3.37,31.29,1
31109,12/10/2016,15:10:53,30.36,101,50,16.78,2.25,28.77,1
31110,12/10/2016,15:05:50,30.36,101,50,34.69,4.5,23.38,1
31111,12/10/2016,15:00:42,30.36,101,51,28.09,4.5,27.22,1
31112,12/10/2016,14:55:40,30.36,101,51,26.52,5.62,31.75,1
31113,12/10/2016,14:50:53,30.36,101,51,33.42,4.5,35.05,1
31114,12/10/2016,14:45:39,30.36,101,51,21.95,3.37,32.32,1
31115,12/10/2016,14:40:50,30.36,101,51,0.38,4.5,46.43,1
31116,12/10/2016,14:35:49,30.36,101,51,11.91,5.62,47.57,1
31117,12/10/2016,14:30:50,30.36,101,51,0.42,3.37,34.86,1
31118,12/10/2016,14:25:50,30.36,101,51,0.38,4.5,39.11,1
31119,12/10/2016,14:20:39,30.36,100,51,355.3,5.62,32.9,1
31120,12/10/2016,14:15:40,30.36,100,51,359.87,7.87,41.37,1
31121,12/10/2016,14:10:49,30.36,100,51,0.38,5.62,43.17,1
31122,12/10/2016,14:05:40,30.36,100,52,356.39,7.87,84.41,1
31123,12/10/2016,14:00:49,30.36,100,52,354.79,3.37,90.83,1
31124,12/10/2016,13:55:52,30.36,100,52,359.84,6.75,68.63,1
31125,12/10/2016,13:50:50,30.36,99,52,359.87,5.62,54.51,1
31126,12/10/2016,13:45:49,30.36,99,52,281.08,2.25,62.87,1
31127,12/10/2016,13:40:40,30.36,99,53,300.57,4.5,88.55,1
31128,12/10/2016,13:35:40,30.36,99,53,336.44,2.25,86.02,1
31129,12/10/2016,13:30:49,30.36,99,53,336.43,3.37,176.86,2
31130,12/10/2016,13:25:50,30.36,99,53,336.44,2.25,203.38,2
31131,12/10/2016,13:20:49,30.36,98,53,336.44,3.37,279.41,2
31132,12/10/2016,13:15:49,30.37,98,53,4.81,4.5,194.45,2
31133,12/10/2016,13:10:49,30.37,98,53,0.82,2.25,177.55,2
31134,12/10/2016,13:05:49,30.37,98,53,6.8,5.62,224.85,2
31135,12/10/2016,13:00:40,30.37,97,53,14.86,3.37,222.55,2
31136,12/10/2016,12:55:40,30.37,95,53,13.06,3.37,165.56,2
31137,12/10/2016,12:50:39,30.37,93,53,12.84,3.37,163.96,2
31138,12/10/2016,12:45:50,30.38,92,53,0.49,2.25,147.82,1
31139,12/10/2016,12:40:39,30.38,92,53,339.94,3.37,138.22,1
31140,12/10/2016,12:35:50,30.38,93,53,338.88,0,129.77,1
31141,12/10/2016,12:30:52,30.39,94,53,338.86,0,150.61,1
31142,12/10/2016,12:25:50,30.39,94,53,338.86,1.12,172.61,2
31143,12/10/2016,12:20:50,30.39,95,54,338.85,3.37,199.1,2
31144,12/10/2016,12:15:50,30.39,95,54,337.93,3.37,215.21,2
31145,12/10/2016,12:10:41,30.39,93,54,336.26,2.25,258.1,2
31146,12/10/2016,12:05:40,30.39,94,54,336.44,3.37,270.28,2
31147,12/10/2016,12:00:49,30.4,92,54,350.28,4.5,212.69,2
31148,12/10/2016,11:55:39,30.4,90,54,12.32,2.25,231.44,2
31149,12/10/2016,11:50:49,30.4,89,54,40.13,0,272.18,2
31150,12/10/2016,11:45:52,30.4,91,54,40.13,2.25,261.82,2
31151,12/10/2016,11:40:50,30.4,88,54,44.93,3.37,211.76,2
31152,12/10/2016,11:35:50,30.4,86,54,44.93,2.25,196.08,2
31153,12/10/2016,11:30:40,30.4,87,54,44.95,1.12,213.9,2
31154,12/10/2016,11:25:40,30.4,88,54,44.96,0,243.21,2
31155,12/10/2016,11:20:39,30.41,87,54,44.96,1.12,238.48,2
31156,12/10/2016,11:15:49,30.41,88,54,44.83,2.25,233.95,2
31157,12/10/2016,11:10:52,30.41,88,54,46.21,2.25,236.64,2
31158,12/10/2016,11:05:52,30.41,87,54,46.32,0,307.9,2
31159,12/10/2016,11:00:49,30.41,88,54,46.32,2.25,341.09,3
31160,12/10/2016,10:55:50,30.41,89,54,42.1,1.12,346.26,3
31161,12/10/2016,10:50:39,30.41,89,54,42.09,2.25,284.32,2
31162,12/10/2016,10:45:51,30.41,90,54,43.51,4.5,294.3,2
31163,12/10/2016,10:40:40,30.41,91,54,258.76,0,304,2
31164,12/10/2016,10:35:49,30.41,87,53,258.84,1.12,327.13,3
31165,12/10/2016,10:30:50,30.42,89,53,257.85,0,303.07,2
31166,12/10/2016,10:25:49,30.42,88,53,257.85,0,278.12,2
31167,12/10/2016,10:20:39,30.42,89,53,257.84,2.25,274.6,2
31168,12/10/2016,10:15:40,30.42,94,53,211.22,0,233.08,2
31169,12/10/2016,10:10:49,30.42,94,53,211.25,4.5,247.58,2
31170,12/10/2016,10:05:50,30.42,94,53,215.82,4.5,167.43,2
31171,12/10/2016,10:00:51,30.42,94,52,213.93,4.5,177.46,2
31172,12/10/2016,9:55:51,30.42,95,52,214.3,6.75,135.55,1
31173,12/10/2016,9:50:56,30.42,95,52,217.25,5.62,156.79,1
31174,12/10/2016,9:45:39,30.42,94,52,235.58,5.62,142.11,1
31175,12/10/2016,9:40:40,30.43,95,52,249.41,4.5,159.09,1
31176,12/10/2016,9:35:50,30.43,95,52,268.27,4.5,182.11,2
31177,12/10/2016,9:30:42,30.43,94,51,268.39,2.25,171.7,2
31178,12/10/2016,9:25:50,30.43,94,51,268.39,1.12,143.5,1
31179,12/10/2016,9:20:49,30.43,94,51,222.82,2.25,110.16,1
31180,12/10/2016,9:15:49,30.43,95,51,221.31,3.37,79.94,1
31181,12/10/2016,9:10:40,30.43,94,51,269.67,1.12,84.02,1
31182,12/10/2016,9:05:39,30.43,95,50,245.83,3.37,76.1,1
31183,12/10/2016,9:00:50,30.43,97,50,206.68,4.5,73.54,1
31184,12/10/2016,8:55:39,30.42,96,50,199.82,2.25,82.19,1
31185,12/10/2016,8:50:49,30.42,97,50,199.51,2.25,78.48,1
31186,12/10/2016,8:45:52,30.42,97,50,199.45,2.25,68.22,1
31187,12/10/2016,8:40:49,30.43,96,50,199.45,1.12,68.68,1
31188,12/10/2016,8:35:52,30.43,96,50,199.45,0,76.14,1
31189,12/10/2016,8:30:52,30.42,96,50,199.45,0,62.46,1
31190,12/10/2016,8:25:50,30.42,96,50,199.37,2.25,58.95,1
31191,12/10/2016,8:20:40,30.42,97,49,197.5,2.25,55.18,1
31192,12/10/2016,8:15:43,30.42,98,49,196.66,0,51.11,1
31193,12/10/2016,8:10:40,30.42,98,49,196.66,3.37,45.46,1
31194,12/10/2016,8:05:40,30.42,98,49,196.67,5.62,36.27,1
31195,12/10/2016,8:00:49,30.42,98,48,247.6,4.5,36.44,1
31196,12/10/2016,7:55:39,30.42,98,48,248.81,4.5,34.25,1
31197,12/10/2016,7:50:49,30.42,97,49,249.75,4.5,36.28,1
31198,12/10/2016,7:45:49,30.41,96,49,328.66,3.37,38.26,1
31199,12/10/2016,7:40:39,30.41,95,49,329.06,2.25,38.18,1
31200,12/10/2016,7:35:49,30.41,94,50,184.86,2.25,38.93,1
31201,12/10/2016,7:30:40,30.41,94,49,184.86,2.25,27.83,1
31202,12/10/2016,7:25:50,30.41,94,49,167.74,5.62,17.52,1
31203,12/10/2016,7:20:49,30.41,94,50,195.91,3.37,14.99,1
31204,12/10/2016,7:15:40,30.41,93,50,195.91,2.25,12.62,1
31205,12/10/2016,7:10:49,30.41,93,50,194.51,7.87,10.95,1
31206,12/10/2016,7:05:51,30.4,95,49,192.23,2.25,7.85,1
31207,12/10/2016,7:00:50,30.4,96,48,190.63,5.62,4.82,1
31208,12/10/2016,6:55:53,30.4,96,49,187.38,2.25,3.03,1
31209,12/10/2016,6:50:49,30.4,95,49,186.76,3.37,1.82,1
31210,12/10/2016,6:45:50,30.4,96,49,186.76,1.12,1.28,1
31211,12/10/2016,6:40:50,30.4,95,49,186.76,0,1.29,1
31212,12/10/2016,6:35:50,30.4,95,49,186.76,2.25,1.3,1
31213,12/10/2016,6:30:40,30.39,96,49,185.91,1.12,1.32,1
31214,12/10/2016,6:25:49,30.4,96,49,185.85,4.5,1.28,1
31215,12/10/2016,6:20:39,30.39,97,48,185.91,5.62,1.3,1
31216,12/10/2016,6:15:50,30.39,97,48,186.41,2.25,1.27,1
31217,12/10/2016,6:10:49,30.39,98,48,186.74,0,1.25,1
31218,12/10/2016,6:05:55,30.39,98,48,186.74,3.37,1.28,1
31219,12/10/2016,6:00:39,30.39,98,48,187.06,6.75,1.29,1
31220,12/10/2016,5:55:39,30.39,98,48,210.01,2.25,1.27,1
31221,12/10/2016,5:50:40,30.39,98,48,273.41,5.62,1.31,1
31222,12/10/2016,5:45:50,30.39,98,48,274.48,2.25,1.26,1
31223,12/10/2016,5:40:40,30.39,98,48,274.48,2.25,1.3,1
31224,12/10/2016,5:35:52,30.39,98,49,274.76,2.25,1.27,1
31225,12/10/2016,5:30:50,30.39,98,48,274.76,3.37,1.29,1
31226,12/10/2016,5:25:50,30.39,99,48,274.76,3.37,1.27,1
31227,12/10/2016,5:20:49,30.39,100,48,246.71,2.25,1.29,1
31228,12/10/2016,5:15:39,30.39,100,48,246.7,4.5,1.26,1
31229,12/10/2016,5:10:39,30.39,100,48,252.52,4.5,1.25,1
31230,12/10/2016,5:05:49,30.39,100,48,268.62,4.5,1.25,1
31231,12/10/2016,5:00:39,30.38,101,48,276.57,3.37,1.23,1
31232,12/10/2016,4:55:49,30.38,101,48,313.36,1.12,1.24,1
31233,12/10/2016,4:50:50,30.38,101,47,271.3,1.12,1.24,1
31234,12/10/2016,4:45:49,30.38,101,47,259.73,3.37,1.27,1
31235,12/10/2016,4:40:49,30.38,100,47,223.51,1.12,1.25,1
31236,12/10/2016,4:35:39,30.37,100,47,222.54,1.12,1.26,1
31237,12/10/2016,4:30:49,30.37,100,47,222.54,4.5,1.27,1
31238,12/10/2016,4:25:49,30.37,100,47,222.7,3.37,1.23,1
31239,12/10/2016,4:20:55,30.37,100,47,222.66,0,1.22,1
31240,12/10/2016,4:15:49,30.37,99,47,222.66,5.62,1.23,1
31241,12/10/2016,4:10:41,30.37,99,47,223.8,5.62,1.23,1
31242,12/10/2016,4:05:50,30.38,98,48,273.32,3.37,1.24,1
31243,12/10/2016,4:00:50,30.37,97,48,303.64,4.5,1.24,1
31244,12/10/2016,3:55:40,30.37,96,49,354.37,2.25,1.25,1
31245,12/10/2016,3:50:50,30.37,95,49,64,1.12,1.24,1
31246,12/10/2016,3:45:39,30.37,95,49,83.59,4.5,1.26,1
31247,12/10/2016,3:40:49,30.37,95,49,91.2,0,1.25,1
31248,12/10/2016,3:35:52,30.38,95,48,158.31,0,1.27,1
31249,12/10/2016,3:30:53,30.37,96,49,158.31,2.25,1.24,1
31250,12/10/2016,3:25:50,30.37,96,48,158.43,4.5,1.23,1
31251,12/10/2016,3:20:40,30.37,96,48,158.27,2.25,1.22,1
31252,12/10/2016,3:15:40,30.37,96,48,159.01,5.62,1.24,1
31253,12/10/2016,3:10:39,30.37,96,48,157.4,3.37,1.27,1
31254,12/10/2016,3:05:49,30.38,95,48,155.89,2.25,1.24,1
31255,12/10/2016,3:00:39,30.38,95,49,154.8,1.12,1.26,1
31256,12/10/2016,2:55:50,30.38,95,48,153.35,3.37,1.27,1
31257,12/10/2016,2:50:53,30.38,95,49,161.82,3.37,1.2,1
31258,12/10/2016,2:45:50,30.38,95,49,160.12,2.25,1.23,1
31259,12/10/2016,2:40:52,30.38,95,49,160.09,2.25,1.26,1
31260,12/10/2016,2:35:40,30.38,95,49,135.96,3.37,1.23,1
31261,12/10/2016,2:30:40,30.38,95,49,128.69,2.25,1.27,1
31262,12/10/2016,2:25:51,30.38,95,49,158.42,1.12,1.26,1
31263,12/10/2016,2:20:42,30.38,95,49,153.58,4.5,1.21,1
31264,12/10/2016,2:15:50,30.38,95,49,163.16,5.62,1.24,1
31265,12/10/2016,2:10:52,30.38,95,49,164.56,1.12,1.24,1
31266,12/10/2016,2:05:49,30.38,95,49,164.58,1.12,1.23,1
31267,12/10/2016,2:00:51,30.39,95,49,164.58,1.12,1.24,1
31268,12/10/2016,1:55:40,30.39,94,49,164.58,2.25,1.24,1
31269,12/10/2016,1:50:40,30.39,94,49,164.58,1.12,1.24,1
31270,12/10/2016,1:45:40,30.39,94,49,164.58,2.25,1.26,1
31271,12/10/2016,1:40:50,30.39,95,49,183.79,1.12,1.23,1
31272,12/10/2016,1:35:39,30.39,94,49,183.79,3.37,1.21,1
31273,12/10/2016,1:30:49,30.39,95,49,190.41,4.5,1.23,1
31274,12/10/2016,1:25:49,30.39,95,49,192.78,2.25,1.22,1
31275,12/10/2016,1:20:49,30.39,96,49,191.61,6.75,1.25,1
31276,12/10/2016,1:15:49,30.39,96,49,178.36,5.62,1.2,1
31277,12/10/2016,1:10:39,30.4,96,49,251.89,2.25,1.24,1
31278,12/10/2016,1:05:50,30.4,96,49,251.9,1.12,1.26,1
31279,12/10/2016,1:00:53,30.4,95,49,251.89,2.25,1.23,1
31280,12/10/2016,0:55:50,30.41,95,49,249.11,3.37,1.23,1
31281,12/10/2016,0:50:50,30.41,95,49,249.1,5.62,1.24,1
31282,12/10/2016,0:45:52,30.41,95,49,281.14,3.37,1.27,1
31283,12/10/2016,0:40:49,30.41,95,50,282.07,3.37,1.22,1
31284,12/10/2016,0:35:50,30.41,94,50,256.34,6.75,1.24,1
31285,12/10/2016,0:30:50,30.41,94,50,231.27,4.5,1.22,1
31286,12/10/2016,0:25:39,30.41,93,50,258.51,5.62,1.22,1
31287,12/10/2016,0:20:50,30.4,92,50,285.35,5.62,1.25,1
31288,12/10/2016,0:15:39,30.4,93,50,205.69,6.75,1.24,1
31289,12/10/2016,0:10:49,30.41,93,50,248.5,3.37,1.25,1
,12/10/2016,0:05:49,30.41,93,50,248.5,3.37,1.25,1
31290,12/10/2016,0:00:51,30.4,95,49,303.88,5.62,1.25,1
31291,12/9/2016,23:55:49,30.41,96,49,220.21,10.12,1.2,1
31292,12/9/2016,23:50:44,30.41,97,49,261.6,2.25,1.2,1
31293,12/9/2016,23:45:42,30.41,99,49,262.08,3.37,1.21,1
31294,12/9/2016,23:40:50,30.41,100,48,265.82,9,1.26,1
31295,12/9/2016,23:35:39,30.41,100,48,237.4,4.5,1.23,1
31296,12/9/2016,23:30:50,30.41,99,48,283.68,7.87,1.23,1
31297,12/9/2016,23:25:49,30.42,99,48,268.63,4.5,1.24,1
31298,12/9/2016,23:20:50,30.42,98,48,280.46,4.5,1.2,1
31299,12/9/2016,23:15:02,30.41,97,48,324.3,4.5,1.23,1
31300,12/9/2016,23:10:39,30.41,98,48,154.8,10.12,1.24,1
31301,12/9/2016,23:05:42,30.42,98,48,164.5,7.87,1.23,1
31302,12/9/2016,23:00:39,30.42,100,48,131.51,4.5,1.25,1
31303,12/9/2016,22:55:55,30.42,101,48,16.68,6.75,1.27,1
31304,12/9/2016,22:50:42,30.41,101,48,0.5,4.5,1.22,1
31305,12/9/2016,22:45:50,30.43,101,48,169.72,5.62,1.22,1
31306,12/9/2016,22:40:49,30.43,101,48,140.91,4.5,1.24,1
31307,12/9/2016,22:35:49,30.42,101,48,46.53,9,1.2,1
31308,12/9/2016,22:30:50,30.43,101,48,70.47,5.62,1.24,1
31309,12/9/2016,22:25:49,30.43,101,48,137.25,1.12,1.24,1
31310,12/9/2016,22:20:43,30.43,101,48,153.51,4.5,1.22,1
31311,12/9/2016,22:15:39,30.43,101,49,152.72,4.5,1.24,1
31312,12/9/2016,22:10:50,30.43,101,49,118.48,4.5,1.23,1
31313,12/9/2016,22:05:40,30.42,101,49,196.4,3.37,1.24,1
31314,12/9/2016,22:00:49,30.43,101,49,195.37,2.25,1.22,1
31315,12/9/2016,21:55:49,30.42,101,49,304.47,6.75,1.24,1
31316,12/9/2016,21:50:49,30.43,101,49,286.54,3.37,1.22,1
31317,12/9/2016,21:45:49,30.44,101,49,263.1,3.37,1.26,1
31318,12/9/2016,21:40:39,30.44,100,49,251.98,1.12,1.22,1
31319,12/9/2016,21:35:43,30.44,100,49,258.54,4.5,1.28,1
31320,12/9/2016,21:30:51,30.44,100,49,299.08,4.5,1.22,1
31321,12/9/2016,21:25:40,30.43,100,49,336.48,3.37,1.18,1
31322,12/9/2016,21:20:50,30.44,100,49,236.89,2.25,1.24,1
31323,12/9/2016,21:15:49,30.44,100,49,236.45,1.12,1.23,1
31324,12/9/2016,21:10:49,30.44,99,49,235.82,0,1.23,1
31325,12/9/2016,21:05:40,30.43,99,49,301.34,2.25,1.21,1
31326,12/9/2016,21:00:49,30.43,99,49,301.34,3.37,1.22,1
31327,12/9/2016,20:55:51,30.43,98,49,301.35,0,1.24,1
31328,12/9/2016,20:50:51,30.43,98,49,301.36,2.25,1.23,1
31329,12/9/2016,20:45:50,30.43,97,50,23.51,1.12,1.24,1
31330,12/9/2016,20:40:50,30.43,96,50,25.71,3.37,1.25,1
31331,12/9/2016,20:35:39,30.43,96,50,25.7,1.12,1.24,1
